date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,rating1_pre,rating2_pre,pitcher1,pitcher2,pitcher1_rgs,pitcher2_rgs,pitcher1_adj,pitcher2_adj,rating_prob1,rating_prob2,rating1_post,rating2_post,score1,score2
2021-09-26,2021,0,,COL,SFG,1462.60582386662,1533.6905144045,0.43265148354373195,0.567348516456268,,,1441.38279019792,1511.33596076551,,,,,,,0.43500209554815505,0.564997904451845,,,,
2021-09-26,2021,0,,CHC,STL,1525.79717673314,1519.69110959809,0.5432179984702701,0.4567820015297299,,,1517.00028701002,1510.96575793549,,,,,,,0.5416332943011916,0.45836670569880844,,,,
2021-09-26,2021,0,,MIN,TOR,1498.95373857235,1520.78067175787,0.5031272537540262,0.4968727462459738,,,1514.23522340186,1530.29182223894,,,,,,,0.509353307719248,0.490646692280752,,,,
2021-09-26,2021,0,,MIL,NYM,1502.59898771635,1511.6178025374,0.52154630669091,0.47845369330909004,,,1513.48023484368,1537.04742780625,,,,,,,0.5042694797232062,0.49573052027679376,,,,
2021-09-26,2021,0,,TBD,FLA,1562.53771737898,1494.7503417114,0.6291030018877758,0.3708969981122242,,,1552.08806897342,1476.33885795289,,,,,,,0.6404277065721727,0.35957229342782726,,,,
2021-09-26,2021,0,,DET,KCR,1447.2452169747,1473.20240553643,0.497183409039271,0.502816590960729,,,1445.2229725614,1470.73388549081,,,,,,,0.49924323796470643,0.5007567620352935,,,,
2021-09-26,2021,0,,CLE,CHW,1508.45189174646,1532.32485189905,0.5001828250286413,0.4998171749713587,,,1510.98596782869,1535.83987179706,,,,,,,0.4963773344636992,0.5036226655363008,,,,
2021-09-26,2021,0,,CIN,WSN,1482.98457096679,1504.03574583926,0.5042435985910454,0.4957564014089546,,,1487.18342581331,1507.78089348602,,,,,,,0.5046872543178637,0.49531274568213635,,,,
2021-09-26,2021,0,,PHI,PIT,1495.22386798052,1450.72077999806,0.5973259390519359,0.4026740609480641,,,1499.18627674713,1431.46708065328,,,,,,,0.6322571808108455,0.3677428191891545,,,,
2021-09-26,2021,0,,BAL,TEX,1453.48187272677,1467.1769778624,0.5148255886709278,0.48517441132907224,,,1428.4368496276,1458.8102313142,,,,,,,0.4907887370259959,0.5092112629740041,,,,
2021-09-25,2021,0,,BOS,NYY,1525.23823888426,1536.44303850864,0.5184054533709876,0.48159454662901235,,,1521.75984577747,1558.5793401045,,,,,,,0.48375828206508376,0.5162417179349162,,,,
2021-09-25,2021,0,,ANA,SEA,1478.45545689807,1479.48461051814,0.5330096215485314,0.4669903784514686,,,1494.92029756214,1469.208247477,,,,,,,0.569023727060685,0.43097627293931495,,,,
2021-09-25,2021,0,,SDP,ATL,1551.64749412325,1520.30203281876,0.5789815818307568,0.42101841816924324,,,1575.23006016483,1523.24950709754,,,,,,,0.6102635035321716,0.3897364964678284,,,,
2021-09-25,2021,0,,COL,SFG,1462.60582386662,1533.6905144045,0.43265148354373195,0.567348516456268,,,1441.38279019792,1511.33596076551,,,,,,,0.43500209554815505,0.564997904451845,,,,
2021-09-25,2021,0,,ARI,LAD,1468.83373192225,1579.55456732418,0.37772745449375283,0.6222725455062472,,,1467.26297974719,1595.49895724818,,,,,,,0.35446502228657756,0.6455349777134225,,,,
2021-09-25,2021,0,,MIN,TOR,1498.95373857235,1520.78067175787,0.5031272537540262,0.4968727462459738,,,1514.23522340186,1530.29182223894,,,,,,,0.509353307719248,0.490646692280752,,,,
2021-09-25,2021,0,,MIL,NYM,1502.59898771635,1511.6178025374,0.52154630669091,0.47845369330909004,,,1513.48023484368,1537.04742780625,,,,,,,0.5042694797232062,0.49573052027679376,,,,
2021-09-25,2021,0,,CIN,WSN,1482.98457096679,1504.03574583926,0.5042435985910454,0.4957564014089546,,,1487.18342581331,1507.78089348602,,,,,,,0.5046872543178637,0.49531274568213635,,,,
2021-09-25,2021,0,,BAL,TEX,1453.48187272677,1467.1769778624,0.5148255886709278,0.48517441132907224,,,1428.4368496276,1458.8102313142,,,,,,,0.4907887370259959,0.5092112629740041,,,,
2021-09-25,2021,0,,TBD,FLA,1562.53771737898,1494.7503417114,0.6291030018877758,0.3708969981122242,,,1552.08806897342,1476.33885795289,,,,,,,0.6404277065721727,0.35957229342782726,,,,
2021-09-25,2021,0,,DET,KCR,1447.2452169747,1473.20240553643,0.497183409039271,0.502816590960729,,,1445.2229725614,1470.73388549081,,,,,,,0.49924323796470643,0.5007567620352935,,,,
2021-09-25,2021,0,,CLE,CHW,1508.45189174646,1532.32485189905,0.5001828250286413,0.4998171749713587,,,1510.98596782869,1535.83987179706,,,,,,,0.4963773344636992,0.5036226655363008,,,,
2021-09-25,2021,0,,BOS,NYY,1525.23823888426,1536.44303850864,0.5184054533709876,0.48159454662901235,,,1521.75984577747,1558.5793401045,,,,,,,0.48375828206508376,0.5162417179349162,,,,
2021-09-25,2021,0,,OAK,HOU,1524.14181146116,1538.01585734728,0.514568294730553,0.485431705269447,,,1514.86561080646,1549.61126756924,,,,,,,0.48468652963416503,0.515313470365835,,,,
2021-09-25,2021,0,,PHI,PIT,1495.22386798052,1450.72077999806,0.5973259390519359,0.4026740609480641,,,1499.18627674713,1431.46708065328,,,,,,,0.6322571808108455,0.3677428191891545,,,,
2021-09-25,2021,0,,CHC,STL,1525.79717673314,1519.69110959809,0.5432179984702701,0.4567820015297299,,,1517.00028701002,1510.96575793549,,,,,,,0.5416332943011916,0.45836670569880844,,,,
2021-09-24,2021,0,,SDP,ATL,1551.64749412325,1520.30203281876,0.5789815818307568,0.42101841816924324,,,1575.23006016483,1523.24950709754,,,,,,,0.6131010051032936,0.3868989948967064,,,,
2021-09-24,2021,0,,OAK,HOU,1524.14181146116,1538.01585734728,0.514568294730553,0.485431705269447,,,1514.86561080646,1549.61126756924,,,,,,,0.4878723874828545,0.5121276125171454,,,,
2021-09-24,2021,0,,ARI,LAD,1468.83373192225,1579.55456732418,0.37772745449375283,0.6222725455062472,,,1467.26297974719,1595.49895724818,,,,,,,0.35788938596294106,0.6421106140370589,,,,
2021-09-24,2021,0,,ANA,SEA,1478.45545689807,1479.48461051814,0.5330096215485314,0.4669903784514686,,,1494.92029756214,1469.208247477,,,,,,,0.5721484444383726,0.42785155556162735,,,,
2021-09-24,2021,0,,MIN,TOR,1498.95373857235,1520.78067175787,0.5031272537540262,0.4968727462459738,,,1514.23522340186,1530.29182223894,,,,,,,0.509353307719248,0.490646692280752,,,,
2021-09-24,2021,0,,MIL,NYM,1502.59898771635,1511.6178025374,0.52154630669091,0.47845369330909004,,,1513.48023484368,1537.04742780625,,,,,,,0.5052003014784796,0.4947996985215204,,,,
2021-09-24,2021,0,,COL,SFG,1462.60582386662,1533.6905144045,0.43265148354373195,0.567348516456268,,,1441.38279019792,1511.33596076551,,,,,,,0.4391348708073472,0.5608651291926527,,,,
2021-09-24,2021,0,,TBD,FLA,1562.53771737898,1494.7503417114,0.6291030018877758,0.3708969981122242,,,1552.08806897342,1476.33885795289,,,,,,,0.6428392547824748,0.35716074521752517,,,,
2021-09-24,2021,0,,DET,KCR,1447.2452169747,1473.20240553643,0.497183409039271,0.502816590960729,,,1445.2229725614,1470.73388549081,,,,,,,0.5012498827868632,0.4987501172131368,,,,
2021-09-24,2021,0,,CLE,CHW,1508.45189174646,1532.32485189905,0.5001828250286413,0.4998171749713587,,,1510.98596782869,1535.83987179706,,,,,,,0.4963773344636992,0.5036226655363008,,,,
2021-09-24,2021,0,,CIN,WSN,1482.98457096679,1504.03574583926,0.5042435985910454,0.4957564014089546,,,1487.18342581331,1507.78089348602,,,,,,,0.5046872543178637,0.49531274568213635,,,,
2021-09-24,2021,0,,BOS,NYY,1525.23823888426,1536.44303850864,0.5184054533709876,0.48159454662901235,,,1521.75984577747,1558.5793401045,,,,,,,0.4862749377712379,0.5137250622287621,,,,
2021-09-24,2021,0,,PHI,PIT,1495.22386798052,1450.72077999806,0.5973259390519359,0.4026740609480641,,,1499.18627674713,1431.46708065328,,,,,,,0.6322571808108455,0.3677428191891545,,,,
2021-09-24,2021,0,,BAL,TEX,1453.48187272677,1467.1769778624,0.5148255886709278,0.48517441132907224,,,1428.4368496276,1458.8102313142,,,,,,,0.4907887370259959,0.5092112629740041,,,,
2021-09-24,2021,0,,CHC,STL,1525.79717673314,1519.69110959809,0.5432179984702701,0.4567820015297299,,,1517.00028701002,1510.96575793549,,,,,,,0.5467922665492002,0.4532077334507998,,,,
2021-09-23,2021,0,,ARI,ATL,1468.83373192225,1520.30203281876,0.4605520929221191,0.5394479070778808,,,1467.26297974719,1523.24950709754,,,,,,,0.4558171959939122,0.5441828040060879,,,,
2021-09-23,2021,0,,ANA,HOU,1478.45545689807,1538.01585734728,0.44900242487571607,0.5509975751242839,,,1494.92029756214,1549.61126756924,,,,,,,0.4564188257914975,0.5435811742085025,,,,
